__label__1	b'With this topic, it is so easy to take cheap shots. You know, the guy with hairy legs trying to look like Marilyn Monroe. Not here -- Adrian Pasdar does a superb job of making Gerald a REAL person, someone you care deeply about, and as a result you feel for his plight trying to live both as Gerald and Geraldine. Not only that, but as Geraldine, he looks HOT! And the chemistry between him and Julie Walters is electric. These are two characters who feel love for one another, and it comes through even when they simply look at each other over the breakfast table. Even the potentially cheesy sub-story line of corporate takeovers is believable, and you find yourself cheering at the end! At least I did!'
__label__0	"b""Stewart Kane (Gabriel Byrne, VANITY FAIR) heads out with his local Jindabyne, Australia fishing buddies for a weekend of rest, recreation, and relaxation. But when Stewart discovers an aboriginal woman's body floating face-down in a river, things appear to have turned out for the worst. The largest casualty of the weekend is the men's commonsense. They don't hike out of the ravine, and instead finish their fishing weekend with some great catches. Then they head out and report the body.<br /><br />The town and the men's lives quickly turn into a mess. The local media swarms them, and accusations of aboriginal prejudices rear up from the local natives. Stewart's wife Claire (Laura Linney, THE EXORCISM OF EMILY ROSE) senses the deeper meanings of what her husband and his friends did, but has to battle with it through her own mental illness.<br /><br />Amidst all this chaos is the life that was this young woman who is now a media spectacle, splayed out on a morgue slab. Her murder and subsequent dumping into the water are symbolic of what lay beneath the town of Jindabyne: a division of men and women, black and white, social and outcast.<br /><br />The only other people who seem to understand some of what is going on are two young kids: Stewart and Claire's son who is being led around by a half-breed Aussie who's mother was killed also just a few years before. The young girl lives with her grandparents and is trying to let go of her mother the best way she can, and the discovery of a new body seems \xc2\x97 strangely enough \xc2\x97 a method in which to accomplish this (again, the underlying current of Jindabyne is surmised).<br /><br />Everything and everyone in this Jindabyne township feels what lurks beneath its surface, yet none of them are willing to dive into the murky waters and take a look around (the symbolism here is seen when a nearby lake that is used for recreation and swimming is said to contain the old town of Jindabyne under its surface). None, that is, until Claire forces them to.<br /><br />The movie is interesting if a bit too convoluted. There are far too many story lines that needed exploring and it just doesn't get done; too many loose threads. The acting was okay, but the filming was terrible. Wobbly cameras, grainy or dark shots, and just a generalized sloppiness hurt the overall production.<br /><br />I enjoy symbolic films, NORTHFORK being one of my all-time favorites in that vein. But Jindabyne needed to peak its head above the turbid water so that it could see its own problems, which simply didn't happen."""
__label__0	"b""the first Scanners may not have been a great movie,but at least it was original.there is no such novelty to this one.the acting is worse,in my opinion,and the story is slower and nothing special.i also didn't like the dialogue.and the special effects are no better than in the original.this is movie is inferior to the first one in all ways.the only thing different about it,is that it is loud and chaotic at times.but that doesn't make a good movie.if they had done something better with the story and made it interesting,this could have been a decent movie.i actually couldn't get through it all without fast forwarding through it.to me,this is a forgettable movie,and not much more.despite all that,there are worse movies.being in a generous mood,i'll give Scanners 2 a 4/10."""
__label__0	"b'When I began watching The Muppets Take Manhattan, the choppy presentation and dialogue had me convinced I was watching something recent, so you can imagine my surprise when I came to the IMDb and read that it was made in 1984. Jim Henson may have ended The Muppet Show when it was at its peak, but spin offs like this and Muppet Babies (which apparently is based upon a very terrible sequence in this film) are the absolute nadir of all things Muppet. I used to wonder why Muppets attracted such derision from such film reviewers as Mr. Cranky, so I am glad that The Muppets Take Manhattan (henceforth: TMTM) set me straight on that one. Of course, many series have had a massive drop off in quality when the third episode came around: Aliens, RoboCop, The Evil Dead, even Night Of The Living Dead. So while it is no surprise that TMTM is less than The Muppet Movie or The Great Muppet Caper, the surprise lies entirely in how much less than the awesome debut or its slightly lesser follow-up TMTM is. Not only is the music far less satisfying, the scenes that link it all together are utterly terrible.<br /><br />There are, of course, some redeeming and genuinely funny moments, but they are few and far between. The Swedish Chef is great in any scene he inhabits, so thank the spirit of small mercies that he appears in one sequence where his eccentricity is exploited to the fullest. The problem is that there are just no scenes that work. The story, such as it is, revolves around a Broadway musical Kermit is attempting to get produced. He goes through many trials and tribulations along the way, including the sneaking suspicion the viewer has that we have seen this all before. The biggest problem is that Kermit does not have a decent antagonist to work off this time. Charles Durning was cinematic gold as Doc Hopper, the proprietor of a fast food chain who wants to exploit Kermit for his business. Charles Grodin was dynamite as Nicky Holiday, a jewel thief the Muppets must fight in order to save Miss Piggy from a lifetime in prison. The saying is that a hero is only as good as his antagonist, and these two are at least half responsible for the greatness of the previous two films.<br /><br />Charles Grodin also highlights what is wrong with TMTM. Namely, the music sucks. The opening number of the Manhattan Melodies show that is at the centre of TMTM, to put it nicely, makes the drivel that now dominates the airwaves seem coordinated. I might just be letting my peculiar sensitivity to the sounds of words and phrases getting to me, but songs like The Rainbow Connection inspired tears of joy, not irritation. Grodin\'s big solo during The Great Muppet Caper, while not having the same resonation, he lifts the tone of the film eight steps on his own. He is all class. And if there is one thing TMTM could use, it is rising eight steps in addition to attaining a semblance of class. TMTM also feels severely time-compressed, with the story leaping from scene to scene without any consideration for making sense or giving the story cohesion. Maddox himself pointed out that transition and cohesion make a film feel like a coherent whole rather than a mess of thrown-together pieces. See if you can find them in TMTM.<br /><br />While TMTM does have its guest stars, they are either poorly utilised (Brooke Shields and John Landis), or totally out of their element (Liza Minelli, Dabney Coleman). To call this a waste of time for puppeteer and actor alike is flattery. The absence of an end credits routine is especially sore here, after Animal\'s ""go home"" postscript for The Muppet Movie in particular. Which highlights another problem. The characters are poorly written at best, with none of their individual quirks to be seen or heard. Animal shouts singular words at times, but they have nothing to do with the plot, or the conversation going on around him. Say what you will about set pieces designed to show off characters, but think of Animal\'s moment after eating the instant growth pills, or his ""sowwy"" after the incident when he pulled the window down on top of his fellow Muppets. Now see if you can remember a single memorable moment with an individual Muppet other than Swedish Chef\'s hilarious misunderstanding of three-dimensional film involving popcorn. Give up? Then you have proved my point.<br /><br />Given that Labyrinth, one of the Henson company\'s best and most timeless products outside of the Muppets, arrived some two years later, it makes TMTM all the more puzzling. Perhaps this misfire convinced Jim Henson to rethink his strategy regarding character development and usage. Or perhaps the misfire can be attributed to Frank Oz, who at the time had just finished working with George Lucas on what many would agree is the most childish episode in the original Star Wars saga. The writers were also involved with The Great Muppet Caper, so I will let them off the hook for this in spite of the fact that a script is one of the most essential pieces of a film. The production is also substantially improved here, with Muppets appearing capable of moving in ways that were previously beyond them. Had the story and script been better thought-out, TMTM might have been at least comparable to The Great Muppet Caper. As it stands now, it is a great answer to the question of whether Muppets write under the influence, or excrete.<br /><br />For that reason, I gave The Muppets Take Manhattan a three out of ten. Two to denote its actual quality, and a bonus for the Swedish Chef\'s moments. Without him, this film would be unwatchable.'"
__label__0	"b'Today, I visited an Athenean Cinema with my two kids (6 & 8 years old), payed 3 x 12 euros (about 45 US $ total) not to mention gas, popcorn & soda, was asked to return my 3d special glasses after leaving the theater and was ""forced"" to watch what could have been a great 3d movie masterpiece but only proved to be a sick ""cold war like"" propaganda movie, like none I have seen during the last 20 years... AND THIS IS SUPPOSED TO BE A MOVIE FOR CHILDREN... IN HEAVEN\'S NAME! <br /><br />PS 1: The average working Greek makes no more than 850 Euros a month (approxiamtely 1050 US $) <br /><br />PS 2 My kids liked it... but then again they are no more than babies >in Greek: mora, morons > like the one who wrote the script & the others who made this ""3d disgrace"" happen.<br /><br />PS 3 3D animation is fantastic but who gives a ....!'"
__label__0	"b'This movie is pretty awful but I have some interesting information about it:<br /><br />It was filmed in 1976 at Northern Arizona University in Flagstaff, AZ, as well as at Oak Creek Canyon near Sedona, AZ. A good bulk of the extras in the film are then-drama students from NAU. I was a freshman there that year, minoring in theatre, but for some reason I didn\'t get involved with the production. I did however know several people who did and can supply this rather odd fact:<br /><br />There is a scene in this movie where two of the principals, as part of their hazing ritual, have to run naked into the woods. They are seen from behind in the movie, doing just that. The thing is, those aren\'t the actors at all but two guys I knew from the theatre department. The identity of these ""stunt posteriors"" will remain anonymous, at least to this website, unless they decide to, um, ""reveal"" themselves!'"
__label__0	"b""This film was a yawn from titles to credits, it's boring to the point of tedium and the acting is wooden and stilted! Admittedly this was director Richard Jobson directing debut, but who on earth green-lit a script as poorly developed as this one? Looks like another money down the drain government project (Scottish Screen are credited surprise, surprise). I nearly fell asleep three times and my review will unfortunately have to be more restrained than this one. Please, please mister Jobson what ever you've been doing prior to directing this sedative of a film, go back to it!"""
__label__0	"b'I was looking forward to seeing John Carpenter\'s episode in Season 2 because his first, Cigarette Burns, was by far the best from Season 1 (and I did like other episodes from that season). Oh, how I was disappointed.<br /><br />In fairness to Carpenter I think the primary problem with this episode was absolutely horrible writing. The characters, aside from the subject matter, seemed to behave and speak as though they were written for an episode of Walker, Texas Ranger. The acting was bad, and I normally like Ron Perlman a lot, but I can only blame them so much because the writing was so horrible. I\'m not going to try to guess what the writers were trying to do because that would be useless but it appeared as though they were trying to mix horror (obviously) with some form of social commentary on abortion and religion. In this case, not surprisingly, it seemed a chance to bash a certain variety or religious nuts as well as fanatical anti-abortionists. And I am in favor of both aims but it was done so horribly that I was embarrassed to watch characters act and speak with such stupid inconsistency. This failed totally to offer any worthwhile opinion on the subjects and the horror element failed as well alongside such inept writing.<br /><br />While I don\'t think Carpenter can be blamed for most of the badness here I will say he did choose to direct the teleplay and therefore has that to be held responsible for. There are a couple small bits that I found nice, hence the 2 stars I gave it.<br /><br />The actual gore and monster effects were good, but the CGI gore (two separate gunshots to the head) were so obviously inferior quality CGI they should\'ve never been given the OK. I\'m generally very critical of CGI but not because I have a problem with it in principle. I have a problem with the execution of it. The technology, while amazing in some respects, is not good enough to match ""real"" effects, whether they be miniatures or gore especially when it is supposed to match something organic and/or alive, and therefore shouldn\'t be used until they are. CGI can be used well in small amounts or obviously if the whole film is animated.<br /><br />I\'ll also take this opportunity to note that the show title, Masters of Horror, is a bad title to have. There simply aren\'t many actual ""masters of horror"" around. Maybe two or three. If the show were called ""Tale of Horror"" or something like that it would be fine. But as it stands the criteria for directing one of these episodes, and therefore being criticized for not being a ""master of horror"" is that they have directly at least one horror film in their career. And it didn\'t even have to be a good one.'"
__label__1	"b""I rented this movie when it came out on video tape and really enjoyed it. I had the opportunity to purchase it on DVD a few weeks ago and have watched it several times since. I would have to agree with others when they said Indian Summer was nostalgic film. When I watch it I wish that I could be 10-14 again. I think that is why we all like the movie to some extent. We all at times wish that we could relive our lives as children with the wisdom/knowledge of adults. Wouldn't it be nice to have all your friends/parents be young again? To not have to worry about your job, being a parent etc...??? I know that I would like to jump into a De Lorean and go back in time. While I enjoyed the film very much my all time favorite camp film though is Meatballs with Bill Murray. I wish that they could make an Indian Summer version of that."""
__label__1	"b'The plot intellect is about as light as feather down. But the advantage here is the boy and girl classic refusal we have become accustomed to in ""The Gay Divorcee"" and ""Top Hat"" is now absent. Instead of the typical accidental acquaintance, the dancing duo are the former lovers Bake Baker and Sherry Martin, who are still in love since their dancing days.<br /><br />Of course, being a 30s musical, there\'s the problems of misunderstood romance, classy courtship and the slight irritation of a sabotaged audition with bicarbonate soda has costing Ginger something rather special. And then in the grand tradition of dwindling finances, there\'s nothing better for Hollywood\'s best entertainers than put on a show.<br /><br />Delightful numbers from Irving Berlin are sprinkled throughout the show. Top hats and evening dresses are saved right until the end, which remains a refreshing change. Fred and Ginger are out again to charm the world...and charm the navy. Everyone and everything is once again just so enjoyable.<br /><br />Pure classic silliness at its best. But with Astaire and Rogers, we just know it\'s got to work.<br /><br />Rating: 8.25/10'"
__label__1	"b""Wonderfully put together..I wish there was a follow up to this documentary to follow up with the lives of some and celebrate the lives of others lost...there should be a part two..a real one. It was great..the film wasn't long enough..I would like to know why the creator of the film did not follow up!! this is so important to the community period..well if your are reading this please consider doing another documentary of this sort...I am really tired of hearing from naive writers how AIDS and Men go together when they don't; actually its the hetero's that we need to look into..this film didn't even bother to mention HIV or AIDS and I was so glad for that..I really appreciated the break downs and definitions too. Thank you s much for allowing this film to exist."""
__label__0	"b""Friz Freleng's 'Speedy Gonzalez' was the second cartoon to feature the title character after Robert McKimson's 'Cat-tails for Two'. In that cartoon, Speedy has been an ugly little creature with a big gold tooth but by his second appearance the famous design had already been adopted. Despite looking significantly more handsome, Speedy never developed into much of a character. A big hat, tremendous speed and a bad Mexican accent do not a classic character make and that's pretty much all Speedy ever had going for him. Nevertheless, the cocky little mouse proved enormously popular and went on to star in many shorts including some truly abysmal films from the studio's latter days. While these early Speedy shorts are better than those later atrocities in which he was frequently (rather oddly) paired up with Daffy Duck, they still leave much to be desired, relying on predictable gags usually based around a similar chase formula. In this self-titled episode, Speedy is recruited by some other mice to steal cheese for them from the local factory which happens to be guarded by Sylvester the cat. Although he brings the extra weight of a star turn to the cartoon, Sylvester's role here could just as easily been filled by any other generic cartoon cat. His personality is sapped by his being forced into the predictable. undemanding role of pursuer. This was always a problem in the Tweety cartoons too but Speedy makes an even duller adversary thanks to his detestable cockiness and the blatant impossibility of his capture. Poor old Sylvester would be forced to appear alongside Speedy for many years to come. Despite it following a pretty basic formula and featuring minimal laughs, 'Speedy Gonzalez' won an Oscar and a thoroughly undeserving star was born."""
__label__0	"b'Remember a film you seemed to enjoy in the past that doesn\'t quite meet those same feelings as an adult? That occurred to me when I went back to school..the National Lampoon\'s Class Reunion. The film has a perfect opportunity for laughs, but surprisingly wanders aimlessly as we see a bizarre collection of characters such a woman who sold her soul to the devil and can shoot out flames of fire from her mouth, a man who appears to be a vampire, and a lunatic killer dressed as a woman and wears sacks over his head. You have the class president who believes he\'s the best thing since sliced bread(but as we see in the film, he\'s a coward and joke), a couple of pot smokers who don\'t even know they are at their own class reunion, and a man named Gary for whom know one even knew existed(and no one can seem to remember his name..this is the one running joke I enjoyed). There is a plump pervert who likes to grab women in inappropriate places, a deaf and blind woman who has a screeching holler when calling for her dog, and the cook(you know her from ""goonies"" and ""Throw Mama From The Train"")who loves to place food on people\'s plates with her hands! The film is essentially about a nutcase who is(or at least attempting to)taking revenge on his classmates for a gag they pulled on him(they arranged for him to sleep with his own twin sister!). The film follows the characters as they search for the killer canvasing darkened, trashed hallways of the old high school. They were told of the killer by his psychologist who seems a bit odd himself. The film has a few good gags that work(pretty much early on), but the film slowly gets worse each passing minute. The film\'s true problem is that it really doesn\'t know where to go. The film is pretty much a one-joke premise for it has unassured direction..if it really has any direction at all. The cast is enthusiastic enough, but the material they are to make funny just doesn\'t have the quality to hold any interest. It\'s a curio for fans of early 80\'s comedy relics that are forgotten(this one rightfully so).'"
__label__0	b'I have only had the luxury of seeing this movie once when I was rather young so much of the movie is blurred in trying to remember it. However, I can say it was not as funny as a movie called killer tomatoes should have been and the most memorable things from this movie are the song and the scene with the elderly couple talking about poor Timmy. Other than that the movie is really just scenes of little tomatoes and big tomatoes rolling around and people acting scared and overacting as people should do in a movie of this type. However, just having a very silly premise and a catchy theme song do not a good comedy make. Granted this movie is supposed to be a B movie, nothing to be taken seriously, however, you should still make jokes that are funny and not try to extend a mildly amusing premise into a full fledged movie. Perhaps a short would have been fine as the trailer showing the elderly couple mentioned above and a man desperately trying to gun down a larger tomato was actually pretty good. The trailer itself looked like a mock trailer, but no they indeed made a full movie, and a rather weak one at that.'
__label__0	"b""Pyare Mohan can be safely included in the blacklist of one of the worst-ever films made by mankind. The film, one of the many handicapped-people flicks that arose after the phenomenal success of Black is makes a mockery of the handicapped fraternity. Vivek Oberoi and Fardeen Khan are mere caricatures of handicapped people. While Black portrayed the poignancy and emotions of a handicapped woman and gave us a glimpse of her world, Pyare Mohan shows two desperado-like monkeys who have no qualms about being handicapped and bash up half of the world to protect their love interests. Anu Malik's music is fair enough. Vivek Oberoi who made a promising start with Saathiya is sadly losing his balls quickly in Hindi cinema. Fardeen Khan was never an acceptable actor and deserves to be banned from the film industry. Amrita Rao and Esha Deol are just pretty damsels in distress having nightmarish times in Thialnd with no one to save them - except for the afore-mentioned desperados. Boman Irani, as the villainous Don Toni, is somewhat acceptable. Avoid the film if possible."""
__label__1	b'A tour deforce! OK the kid that plays Oliver is a bit toooooo sweet! Starting with the great cinematography, color, costumes and most impressive performances this is a must see movie. I have seen several adaptations of this great novel, but this one stands above them all and its a musical to boot! It is a masterful Fagan, never leaving his character to do a song. You never really know if you like him or not, the same feeling I got in the book. In other versions you hate him from start to finish. Bill Sykes.... when you read the book hes a mean one, and so he is in this movie. Oliver Reed was masterful. His wife directed this masterpiece. I went and saw his last movie, Gladiator based on his many fine performances, not to see the headliners. The music fits the times and the mood. Who will buy this beautiful movie? You Should!'
__label__0	"b'There is this girl and she\'s running in the woods but she ends up at this woman\'s clinic and she wants an abortion. Her daddy is outside in a van and he is all angry about it. The whole episode takes place in and outside of this abortion clinic. I\'m not really pro-choice but I wanted the choice to kill this episode. I was laughing when I saw the baby come out and it went into the corner. The part where they were doing the ultra sound was pretty funny too. I was really feeling sorry for the poor dad in this episode. He just wanted to protect his daughter and I couldn\'t really blame him for what he did. I don\'t know what happened to him at the end or what happened to the other father and daughter in the waiting room. I was just laughing too hard and I would suggest watching ""Pick me up"" instead of this episode. It wasn\'t the worst episode but it wasn\'t that great.'"
__label__1	"b""Having not seen the previous two in the trilogy of Bourne movies, I was a little reluctant to watch The Bourne Ultimatum.<br /><br />However it was a very thrilling experience and I didn't have the problem of not understanding what was happening due to not seeing the first two films. Each part of the story was easy to understand and I fell in love with The Bourne Ultimatum before it had reached the interval! I don't think I have ever watched such an exquisitely made, and gripping film, especially an action film. Since I usually shy away from action and thriller type movies, this was such great news to me. Ultimatum is one of the most enthralling films, it grabs your attention from the first second till the last minute before the credits roll.<br /><br />Matt Damon was simply fantastic as his role as Jason Bourne. I've heard a lot about his great performances in the Bourne 1+2, and now, this fabulous actor has one more to add to his list. I look forward to seeing more of his movies in the future.<br /><br />The stunts were handled with style - each one was done brilliantly and I was just shocked by the impressiveness of this movie. Well done."""
__label__0	"b""If you didn't know better, you would believe the Christian moral majority in their preachy testimonial of the sins of the young, their questing for Satan, and that Hell was just brimming with Advanced Dungeons and Dragons fans.<br /><br />None of these items bears one grain of truth, folks. This work does nothing but give the Southern Baptists a chance to take a breath, while the movie continues to spout their erroneous and alarmist views concerning a creative and original gaming system.<br /><br />Tom Hanks contributes a stellar performance for this work, but even that wasn't enough to save it. It's crap. It's beneath crap. It is ignorance breeding ignorance and as such, it rates NOTHING from...<br /><br />the Fiend :."""
__label__0	"b""I'm not ruining anything when I inform you that you get to see a woman have sex with a goat in this movie. If that is your thing, then your movie has arrived.<br /><br />A woman and her husband go to see her estranged sister in the family mansion in the woods. Her sister is a creepy lady to say the least, and she seems to have interests that go beyond family love. On the side a group of unsavory characters show up and begin enacting all kinds of pagan rituals.<br /><br />The plotting is pretty weak and the characters are pretty dumb. The woman sticks around even after her husband starts turning into a jerk and hanging out with the pagans, even continues the have sex with him. On the exploitative side of things, there is much bared flesh and a couple of kinky couplings, but nothing that hasn't been better somewhere else. Oh, and the aforementioned goat-sex scene.<br /><br />Most viewers won't make it to the end. Exploitation fans will ride it out, but will be left wanting more.<br /><br />4/10"""
__label__1	"b'Besides the fact that it was one of the few movies that I ever shed a tear over (bye-bye manhood), this is one of the most beautifully crafted Indian films that has ever been made. From the finely crafted sets, to those haunting looks Meena Kumari gives, no one can ever forget it. The music of Pakeezah is amazing, all the more if you can understand the sublime poetry, and is definitely one of those ""OMG, 5 minutes another song"" movies. You get the feeling of how trapped Sahibjaan is in among all the amazing jewelery she wears and fountained court yard she casually walks past.<br /><br />A parody of all the dreams you\'ve ever had..........'"
__label__1	"b'For someone who remembers Jane in the Daily Mirror strip cartoon, viewing this film is an exercise in nostalgia. In that context it is wonderful, but younger viewers would undoubtedly find the comedy limp and would miss the point that the actors are cartoon characters. The plotline is also a bit limp for today\'s audience, but reflects the naivety of the 40s and 50s very well. Jane, you must remember, was part of the escapist fantasy of the wartime years, created to boost the morale of the troops. She gave a double meaning to the ""strip"" in strip cartoon.<br /><br />The story has something in common with the tales of Edgar Rice Burroughs and Rider Haggard. The theme would have been a familiar one to readers in that era, a bunch of bumbling Nazis thwarted by a few equally bumbling Englanders, and set in the African jungle of course.<br /><br />For Jane fans, a must see. For the rest of you, a damp squib.<br /><br />'"
__label__0	"b'This could be a strong candidate for ""The Worst Flick Ever"". Perhaps without the presence of John Hurt, it could be tolerated as a kid-film. However, the TRAGEDY of this entire endeavor, is that John Hurt, one of the screen\'s greatest actors, diminishes himself in this....I gave it two points just because Mr. Hurt SHOWED UP...I take AWAY 8 points, because he didn\'t run from it fast enough. As far as the rest of the cast, they are, simply, terrible. Janine Turner, as pretty as she might be, cannot act to save her soul. And the lead actor is, for all intents and purposes, AWFUL. If you can spare yourself this embarrassment, please do so. It\'s so bad, it almost HURTS.'"
__label__1	b'Let me start by saying I have never reviewed a movie on IMDb before; however, I am in the video biz myself. And coming from that perceptive; I can say, without a shadow of a doubt that this film is what a short should be. It has a very good story and another thing I love-(an even better twist ending). Opening was very well done, I loved video chosen for it and how it was edited.<br /><br />I am not a fan of B&W but the way this film uses the effect it works. And with any film that is all that matters. The flow of the film works perfectly and editing was very well done. From a technical side of things (which is side I normally work on) everything is also very well done. There is no major tech. stuff to point out. Only minor one I have is that the end credits are a little bouncy. This is probably due to a rendering issue. Let me also say that I would have prefer to seen more of the love scene but I am guy (so you can chalk that up to a guy factor).<br /><br />So overall I rate it a 9/10. It is worth the watch if you fan of Indies and/or short films.<br /><br />ps. sorry for bad grammar or spelling.'
__label__1	"b""Yes, some plots are a bit hard to follow, and The Bill does have a tendency to get violent, but it is actually an engrossing show, that I try not to miss. A vast majority of the episodes are very exciting and quite tense, and the acting is fairly good, though I do miss Roberta Taylor as Inspector Gina Gold and Todd Carty as Gabriel Kent. I will admit, I prefer the older episodes to the newer episodes, and it is a bit of a shame that the programme is now after the watershed, as I found it easier to watch when it was at 8.00. Still, why I like The Bill is because not only it is engrossing, but the cliffhangers at the end do make the next episode unmissable. It is true though, that it is more melodramatic than it was, but I really like this programme as a programme that doesn't try to take itself too seriously. 8/10 Bethany Cox"""
__label__1	"b'Firstly, I really enjoyed this movie and its message, which is about daring to live life to the fullest. Very poetic, with heartwarming and funny and sad scenes, very lively, it was a pleasure to watch. Here are my ""exceptions"" though: The movie was way too long and at some point, it kept adding more and more additional conflicts so that it started to lose the main story line. I disagree though with another comment that its unrealistic to have so many people with ""strange"" problems in such a small village. I think this was absolutely realistic! There are incredible dramas going on everywhere, we just don\'t know this about people we meet only superficially. I disliked the ending, which was so loaded with symbolism and extremely forced. It left a bad taste as it was just too much. I did not like it that so many big issues were dramatically mentioned in the group (when some accused others in front of everyone else of major things, people would just be more ""ashamed"" to voice everything so personal in front of everybody, even if those people are a group one is closely working with). And: defending oneself is a human-beings strongest instinct. So why on earth would Daniel let himself be beaten and never fight back, not even to defend himself? I mean he was not weak, he could at least try to defend himself when attacked but it just drove me mad to see him do nothing. It was as if the storyteller tried to forcefully bring across a message like ""violence is not needed"", but the way he chose to do this was not good. I am also against violence but the character loses credibility when he stays unmoved despite all the attacks. And: Gabriella...why on earth would a woman, who has spent years with a man beating her up, go to that man when he gets arrested and say ""I do not wish you any harm. You have just done your best, like all of us"". Oh really, this spoiled so much! Was she going to be a saint or what? It would be normal for her to be bitter but not so almost ""holy"" and therefore not human. Was her work with Daniel and the music so great that it made her forget all of the s**t that happened to her? Oh, please. So, these were the spoiling moments. Nevertheless, I still think this is a delightful movie all in all, which is amazing enough, given my discomfort with quite a few things. Watch it!! ;-)""'"
__label__1	b'I have to say that Higher Learning is one of the top 3 movies I have ever watched. It has a brilliant cast, and an equally brilliant director. Singleton shows how life in University can be. There are 3 main story lines, the skinheads, the African-Americans, and the homosexuals. I was intrigued by all of the stories, but the one that got to me the most was the storyline about Kristen, battling her feelings towards another girl. The end was great. After seeing the movie 25 times plus, I still cry. I would have given this movie an 11, but I have to settlefor 10/10.'
__label__0	"b""Don't get me wrong, I'm a huge fan of many of Woody's movies, obviously his late 70's masterpieces (Annie Hall,Interiors, Manhattan)and most of his late 80's/early 90's dramas (Hannah, Crimes and Misdemeaners,Husbands and Wives) in fact I even liked some of his more recent efforts (Melinda, Anything Else, Small Time Crooks) but this was abysmal, I though it couldn't possibly be any worse than last years Match Point but how wrong I was.<br /><br />It was lazily plotted - basically a cross between Match Point, Manhattan Murder Mystery and Small Time Crooks,with all the jokes taken out - Woody seems to be on the way out as well, slurring most of his lines and delivering 'hilarious' catchphrases 'I mean that with all due respect...' over and over until the blandness of it all becomes to much to bare.<br /><br />I know that most actors are queuing up to work with him but they should at least read the script first - Scarlett Johansson and Hugh Jackman are so much better than this - and Woody should really take a more behind the camera role in future, if he has any sense about 20 miles behind it.<br /><br />It wouldn't be so tragic if we didn't have so many great Woody films to compare this to - but it is clear that his best days are behind him and judging by this effort, Woody should call it a day before he becomes an industry joke.<br /><br />Embarrassingly bad"""
__label__1	"b'Well, the movie isn\'t exactly ""funny.""<br /><br />Okay, I admit, there are a few HUMOROUS lines, but definitely nothing that is laugh-out-loud funny. For example: Right before a steamy sex scene between Eleniak and one of her male costars, sh is handcuffed to the bedpost and he cannot remove her shirt. Before leaving the room to retrieve the key, he tells her, ""Okay, don\'t go anywhere.""<br /><br />See, humorous, but not funny.<br /><br />The plot and acting are pretty good.<br /><br />But Erika Eleniak definitely steals the show. She\'s hot and sexy and there is a really steamy scene with her that one can\'t help but rewind and re-watch.<br /><br />There are also some other very sexy scenes with her and she has some very provocative lines.<br /><br />Overall, 5 stars. I\'d only give it three if not for Erika Eleniak.'"
__label__0	b'The scenery is pretty and the dog is cute. Other than that, this film has absolutely nothing to recommend it. Jack Warden is pleasantly genial as usual, but the script is so awful that even he comes off badly. The plot makes no sense, the dialogue is dumb, and there are numerous smaller faults. But the dog is cute...'
__label__0	"b""I do agree with everything Calamine has said! And I don't always agree with people, but what Calamine has said is very true, it is time for the girls to move on to better roles. I would like to see them succeed very much as they were a very inspirational pair growing up and I would like to see them grow as people, actresses and in their career as well as their personal life. So producers, please give the girls a chance to develop something that goes off the tangent a bit, move them into a new direction that recognises them individually and their talents in many facets. This movie that is being commented is not too bad, but as I have seen further on in their movies, their movies stay the same of typical plot and typography. When In Rome is good for audiences of younger generation but the adults who were kids when the twins were babies want to follow the twins in their successes and so hence I think we adults would like to see them make movies of different kinds, maybe some that are like the sixth sense, the hour, chocolat, that sort of movie - not saying to have just serious movies for them, humour ones too yes, but rather see them in different roles to what they have been playing in their more recent movies like this one and New York Minute. (Note: I am from Australia so excuse my weird spelling like reognise with the s instead of z)"""
__label__0	"b'This movie should be called ""plan 9 from joseph smith."" i think its weirdness is underappreciated. the playwright seems to have read paul ehrlich\'s ""the population bomb (1968),"" and crafted a musical response made especially for mormons. the whole point of the play is that having as many children as you can is part of ""heavenly father\'s"" (god\'s) plan. and anything that stands in the way of having more babies is very bad. get it?<br /><br />This version was filmed in 1989, which is confusing. it\'s utah, so it looks and feels like 1983, the play was actually written in 1973, and of course, the theology is part 1840\'s, part battlestar galactica. some of the action takes place on earth and some in the ""pre-existence, an aimless romper-room where annoying kids wait to get their bodies so they can come down try not to slam the door on the missionaries, losing their shot at celestial glory.<br /><br />it is as stagey as they come, but don\'t let the poor theatrics spoil your appreciation for this demented mormon universe where the \'cool kids\' are all into population control, (presumably) counseling their parents not to have any more children!! having big families was, at the time the play was written, the cultural norm in the lds community, and more importantly, considered part of God\'s plan. the church has since done a 180, and have made family planning a choice of the parents, and large families are much less the cultural norm now. making the entire doctrinal premise of the movie for a modern-day mormon moot!<br /><br />ahhh but it\'s really only as good as the music. there are some catchy tunes here that just won\'t let this movie die the 1970\'s death it was pre-destined for. the brother and sister sing some love songs to each other that make you wonder if maybe something else was going on there --wink. and the tough, cool kids make new kids on the block look like metallica. so cheers to all that! gather the family around, make some jell-o shooters and enjoy the show!<br /><br />'"
